interaction_id,timestamp,position,clicked,quoted,purchased,uw_decline_reason,user_id,policy_id,age,sex,smoker_flag,occupation_class,region_code,monthly_budget,insurance_company,product_name,product_type,coverage_amount,male_premium,female_premium,fixed_rate,current_rate,min_guaranteed_rate,surrender_value,renewal_cycle,universal,sales_channel,sales_date,contact_number
imp_002882,2025-06-25 06:19:55,1,0,0,0,,user_0393,67,45,M,1,0,11,98873,라이나생명,무배당라이나퍼펙트케어암보험(갱신형),주계약,"3,000만원",13200,25500,2.25 %,-,-,순수보장,갱신형,비유니버셜,대면채널  TM,2025-05-19,1588-0058
imp_002883,2025-09-15 14:34:55,6,0,0,0,,user_0376,33,49,F,0,0,42,113953,KDB생명,(무)암만생각해도 KDB암보험 2.0(표준형),주계약,100만원,1280,860,2.75 %,-,-,순수보장,비갱신형,비유니버셜,대면채널  TM,2025-04-01,1588-4040
imp_002884,2025-06-21 12:03:55,4,1,0,0,,user_0266,65,52,F,0,1,26,122334,푸본현대생명,ZERO 걱정없는 암보험 무배당/갱신형(2404),주계약,"3,000만원",13800,9000,2.60 %,-,-,순수보장,갱신형,비유니버셜,대면채널  TM,2025-01-01,1577-3311
imp_002885,2025-07-25 14:30:55,3,0,0,0,,user_0674,27,55,M,0,0,11,83278,미래에셋생명,암 걱정없는 암치료보험(갱신형) 무배당,주계약,"5,000만원",32050,31350,2.75 %,-,-,순수보장,갱신형,비유니버셜,대면채널  기타,2025-06-28,1588-0220
imp_002886,2025-08-19 10:53:55,1,0,0,0,,user_0550,88,48,F,0,0,49,122650,NH농협생명,"새로나온NH암보험(비갱신형, 순수보장형, 무배당)_2404",주계약,"3,000만원",53700,42600,2.50 %,-,-,순수보장,비갱신형,비유니버셜,대면채널  방카슈랑스,2024-05-02,1544-4000
imp_002887,2025-08-09 12:15:55,4,0,0,0,,user_0425,48,22,F,0,1,29,41644,KB라이프생명,KB 생활든든암보험 무배당(갱신형)(일반심사형),주계약,"3,000만원 원",12570,6510,2.50 %,-,-,순수보장,갱신형,비유니버셜,대면채널,2025-09-01,1588-3374
imp_002888,2025-06-21 09:30:55,1,1,0,0,,user_0125,52,39,M,0,0,43,96046,KB라이프생명,KB 착한암보험 무배당(해약환급금 미지급형),주계약,"3,000만원",26820,15330,2.50 %,-,-,무해지/저해지환급,비갱신형,비유니버셜,CM,2025-09-01,1588-3374
imp_002889,2025-07-12 08:31:55,3,0,0,0,,user_0740,36,50,F,0,0,42,104715,KDB생명,(무)KDB다이렉트 암보험(표준형),주계약,"1,000만원",12160,8130,2.75 %,-,-,순수보장,비갱신형,비유니버셜,CM,2025-04-01,1588-4040
imp_002890,2025-08-05 09:01:55,3,0,0,0,,user_0458,24,28,M,0,1,11,46792,교보생명,"교보암보험 [D2408](무배당,갱신형)",주계약,"3,000만원",13530,14280,2.00 %,-,-,순수보장,갱신형,비유니버셜,TM,2025-04-01,1588-1001
imp_002891,2025-09-18 14:34:55,1,1,0,0,,user_0213,87,45,M,0,0,47,126176,NH농협생명,"NHe편한암보험(갱신형,비갱신형,무배당)_(갱신형, 일반가입형)",주계약,"3,000만원",21000,17700,2.50 %,-,-,순수보장,갱신형,비유니버셜,CM,2025-01-01,1544-4000
imp_002892,2025-06-23 10:36:55,2,0,0,0,,user_0627,47,46,F,0,0,49,53233,KB라이프생명,KB 생활든든암보험 무배당(갱신형)(간편심사형),주계약,"3,000만원",17400,8640,2.50 %,-,-,순수보장,갱신형,비유니버셜,대면채널,2025-09-01,1588-3374
imp_002893,2025-09-03 16:46:55,2,0,0,0,,user_0230,50,55,F,0,0,31,119060,KB라이프생명,KB 계획이다있는여성암보험 무배당(해약환급금 미지급형),주계약,"3,000만원",0,18480,2.50 %,-,-,무해지/저해지환급,비갱신형,비유니버셜,CM,2025-09-01,1588-3374
imp_002894,2025-08-23 06:51:55,1,0,0,0,,user_0380,12,34,F,0,1,48,48291,ABL생명,무배당 ABL인터넷나를위한5대미니암보험,주계약,"1,000만원",956,713,2.50 %,-,-,순수보장,비갱신형,비유니버셜,CM,2024-04-01,0215886500
imp_002895,2025-07-23 10:31:55,4,1,0,0,,user_0139,49,40,M,0,1,46,86734,KB라이프생명,KB 계획이다있는여성암보험 무배당,주계약,"3,000만원",0,18810,2.50 %,-,-,무해지/저해지환급,비갱신형,비유니버셜,CM,2025-09-01,1588-3374
imp_002896,2025-08-30 08:05:55,9,0,0,0,,user_0997,93,32,F,0,1,11,120399,NH농협생명,"새로나온NH암보험(갱신형,순수보장형,무배당)_2404",주계약,"3,000만원",19200,22500,2.50 %,-,-,순수보장,갱신형,비유니버셜,대면채널  방카슈랑스,2024-05-02,1544-4000
imp_002897,2025-08-06 12:40:55,1,1,0,0,,user_0405,28,41,M,0,1,41,47992,미래에셋생명,온라인 암보험 무배당 [갱신형],주계약,"3,000만원",6450,7650,2.25 %,-,-,순수보장,갱신형,비유니버셜,CM,2025-06-28,1588-0220
imp_002898,2025-08-18 17:31:55,6,0,0,0,,user_0328,22,49,F,0,0,49,63487,교보생명,교보통합암보험 (무배당),주계약,"3,000만원",51000,33300,2.50 %,-,-,무해지/저해지환급,비갱신형,비유니버셜,대면채널,2025-04-01,1588-1001
imp_002899,2025-07-09 16:29:55,2,0,0,0,,user_0869,72,62,M,0,1,26,48610,라이나생명,무배당뉴스타트플러스암보험(갱신형)_2형(일반형),주계약,"3,000만원",10200,12600,2.25 %,-,-,순수보장,갱신형,비유니버셜,TM,2025-01-01,15880058
imp_002900,2025-07-04 15:23:55,1,1,0,0,,user_0097,28,48,M,0,0,36,117673,미래에셋생명,온라인 암보험 무배당 [갱신형],주계약,"3,000만원",6450,7650,2.25 %,-,-,순수보장,갱신형,비유니버셜,CM,2025-06-28,1588-0220
imp_002901,2025-07-03 12:32:55,1,0,0,0,,user_0215,17,42,F,0,1,49,120916,흥국생명,(무)흥국생명다재다능종합보험(해약환급금미지급형V2),주계약,"3,000만원",19440,16062,3.00 %,-,-,무해지/저해지환급,비갱신형,비유니버셜,TM,2025-04-01,1588-2288
imp_002902,2025-09-10 12:13:55,6,0,0,0,,user_0717,27,32,M,0,1,27,66662,미래에셋생명,암 걱정없는 암치료보험(갱신형) 무배당,주계약,"5,000만원",32050,31350,2.75 %,-,-,순수보장,갱신형,비유니버셜,대면채널  기타,2025-06-28,1588-0220
imp_002903,2025-09-14 14:44:55,6,0,0,0,,user_0396,22,48,M,0,1,44,86687,교보생명,교보통합암보험 (무배당),주계약,"3,000만원",51000,33300,2.50 %,-,-,무해지/저해지환급,비갱신형,비유니버셜,대면채널,2025-04-01,1588-1001
imp_002904,2025-09-12 09:05:55,2,0,0,0,,user_0808,44,44,M,0,0,41,39802,메트라이프생명,무배당 메트라이프 폐암및후두암진단보험,주계약,500만원,1050,1100,2.30 %,-,-,순수보장,비갱신형,비유니버셜,CM,2024-04-01,1588-9600
imp_002905,2025-09-02 10:43:55,1,0,0,0,,user_0298,24,44,F,0,0,26,52005,교보생명,"교보암보험 [D2408](무배당,갱신형)",주계약,"3,000만원",13530,14280,2.00 %,-,-,순수보장,갱신형,비유니버셜,TM,2025-04-01,1588-1001
imp_002906,2025-07-14 12:48:55,1,1,0,0,,user_0911,49,29,F,0,0,36,56408,KB라이프생명,KB 계획이다있는여성암보험 무배당,주계약,"3,000만원",0,18810,2.50 %,-,-,무해지/저해지환급,비갱신형,비유니버셜,CM,2025-09-01,1588-3374
imp_002907,2025-06-24 09:59:55,2,1,0,0,,user_0170,86,50,M,0,0,27,86533,NH농협생명,"NHe편한암보험(갱신형,비갱신형,무배당)_(비갱신형, 일반가입형)",주계약,"3,000만원",89100,54600,2.50 %,-,-,순수보장,비갱신형,비유니버셜,CM,2025-01-01,1544-4000
imp_002908,2025-08-05 13:31:55,3,0,0,0,,user_0066,45,44,M,0,0,29,105856,메트라이프생명,무배당 메트라이프 위암및식도암진단보험,주계약,500만원,2150,2150,2.30 %,-,-,순수보장,비갱신형,비유니버셜,CM,2024-04-01,1588-9600
imp_002909,2025-09-13 18:24:55,4,0,0,0,,user_0281,50,31,F,0,0,30,59872,KB라이프생명,KB 계획이다있는여성암보험 무배당(해약환급금 미지급형),주계약,"3,000만원",0,18480,2.50 %,-,-,무해지/저해지환급,비갱신형,비유니버셜,CM,2025-09-01,1588-3374
imp_002910,2025-08-04 13:16:55,8,0,0,0,,user_0272,50,46,M,0,1,43,63775,KB라이프생명,KB 계획이다있는여성암보험 무배당(해약환급금 미지급형),주계약,"3,000만원",0,18480,2.50 %,-,-,무해지/저해지환급,비갱신형,비유니버셜,CM,2025-09-01,1588-3374
imp_002911,2025-07-18 07:49:55,3,0,0,0,,user_0640,74,24,M,0,0,43,19334,라이나생명,무배당첫날부터암보험(갱신형),주계약,"3,000만원",20400,23400,2.25 %,-,-,만기환급,갱신형,비유니버셜,TM,2025-01-01,15880058
imp_002912,2025-07-07 09:55:55,1,0,0,0,,user_0873,66,53,F,0,0,46,85578,푸본현대생명,ZERO 걱정없는 암보험 간편가입 무배당/갱신형(2404),주계약,"3,000만원",19500,12000,2.60 %,-,-,순수보장,갱신형,비유니버셜,대면채널  TM,2025-01-01,1577-3311
imp_002913,2025-09-06 13:22:55,1,1,0,0,,user_0065,31,62,M,0,2,49,82605,미래에셋생명,온라인 더 잘고른 미니암보험 무배당,주계약,"1,000만원 (단, [여성형]은 500만원)",1796,3038,2.00 %,-,-,순수보장,비갱신형,비유니버셜,CM,2025-06-28,1588-0220
imp_002914,2025-08-26 17:15:55,5,1,0,0,,user_0996,42,28,F,0,0,36,25926,메트라이프생명,무배당 360 암보험(갱신형),주계약,"3,000만원",15000,9900,2.75 %,-,-,순수보장,갱신형,비유니버셜,대면채널,2025-04-01,1588-9600
imp_002915,2025-08-13 14:12:55,6,0,0,0,,user_0902,48,59,F,0,0,29,75373,KB라이프생명,KB 생활든든암보험 무배당(갱신형)(일반심사형),주계약,"3,000만원 원",12570,6510,2.50 %,-,-,순수보장,갱신형,비유니버셜,대면채널,2025-09-01,1588-3374
imp_002916,2025-07-02 07:36:55,2,0,0,0,,user_0807,45,20,F,0,0,36,75409,메트라이프생명,무배당 메트라이프 위암및식도암진단보험,주계약,500만원,2150,2150,2.30 %,-,-,순수보장,비갱신형,비유니버셜,CM,2024-04-01,1588-9600
imp_002917,2025-08-16 08:07:55,10,0,0,0,,user_0460,28,38,F,0,0,46,30599,미래에셋생명,온라인 암보험 무배당 [갱신형],주계약,"3,000만원",6450,7650,2.25 %,-,-,순수보장,갱신형,비유니버셜,CM,2025-06-28,1588-0220
imp_002918,2025-07-28 18:08:55,1,1,0,0,,user_0541,92,23,F,0,1,46,82561,NH농협생명,"행복두배NH통합암보험(갱신형,무배당)_2404",주계약,"2,500만원",24250,29750,2.50 %,-,-,순수보장,갱신형,비유니버셜,대면채널  방카슈랑스  TM,2024-04-01,1544-4000
imp_002919,2025-06-27 09:51:55,2,0,0,0,,user_0316,12,40,F,0,0,47,101196,ABL생명,무배당 ABL인터넷나를위한5대미니암보험,주계약,"1,000만원",956,713,2.50 %,-,-,순수보장,비갱신형,비유니버셜,CM,2024-04-01,0215886500
imp_002920,2025-07-10 12:48:55,1,0,0,0,,user_0894,83,57,M,0,0,29,48476,AIA생명,(무) AIA 100세 든든 슈퍼 암보험 (갱신형),주계약,"3,000만원",9000,12000,2.25 %,-,-,순수보장,갱신형,비유니버셜,TM  CM,2025-09-01,1588-9898
imp_002921,2025-09-03 17:29:55,1,1,0,0,,user_0997,3,32,F,0,1,11,120399,한화생명,한화생명 e암보험(비갱신형) 무배당 (표준체형),주계약,"3,000만원",32790,25140,2.75 %,-,-,무해지/저해지환급,비갱신형,비유니버셜,CM,2025-09-01,1588-6363
imp_002922,2025-07-18 13:40:55,10,0,0,0,,user_0975,28,52,F,0,0,26,48588,미래에셋생명,온라인 암보험 무배당 [갱신형],주계약,"3,000만원",6450,7650,2.25 %,-,-,순수보장,갱신형,비유니버셜,CM,2025-06-28,1588-0220
imp_002923,2025-08-24 16:50:55,1,0,0,0,,user_0397,27,53,F,0,2,36,161620,미래에셋생명,암 걱정없는 암치료보험(갱신형) 무배당,주계약,"5,000만원",32050,31350,2.75 %,-,-,순수보장,갱신형,비유니버셜,대면채널  기타,2025-06-28,1588-0220
imp_002924,2025-07-27 09:52:55,1,0,0,0,,user_0409,12,32,F,0,1,31,118826,ABL생명,무배당 ABL인터넷나를위한5대미니암보험,주계약,"1,000만원",956,713,2.50 %,-,-,순수보장,비갱신형,비유니버셜,CM,2024-04-01,0215886500
imp_002925,2025-08-01 19:18:55,3,0,0,0,,user_0238,28,49,F,0,0,36,91421,미래에셋생명,온라인 암보험 무배당 [갱신형],주계약,"3,000만원",6450,7650,2.25 %,-,-,순수보장,갱신형,비유니버셜,CM,2025-06-28,1588-0220
imp_002926,2025-08-12 10:09:55,2,0,0,0,,user_0100,12,27,M,0,1,44,54523,ABL생명,무배당 ABL인터넷나를위한5대미니암보험,주계약,"1,000만원",956,713,2.50 %,-,-,순수보장,비갱신형,비유니버셜,CM,2024-04-01,0215886500
imp_002927,2025-09-03 13:49:55,3,0,0,0,,user_0440,79,25,F,0,0,47,44245,라이나생명,(무)라이나다이렉트암보험(갱신형),주계약,"3,000만원",10767,13386,2.25 %,-,-,순수보장,갱신형,비유니버셜,CM,2025-01-01,15880058
imp_002928,2025-07-12 13:53:55,3,0,0,0,,user_0440,45,25,F,0,0,47,44245,메트라이프생명,무배당 메트라이프 위암및식도암진단보험,주계약,500만원,2150,2150,2.30 %,-,-,순수보장,비갱신형,비유니버셜,CM,2024-04-01,1588-9600
imp_002929,2025-09-16 19:13:55,4,0,0,0,,user_0905,83,47,M,1,0,49,52790,AIA생명,(무) AIA 100세 든든 슈퍼 암보험 (갱신형),주계약,"3,000만원",9000,12000,2.25 %,-,-,순수보장,갱신형,비유니버셜,TM  CM,2025-09-01,1588-9898
imp_002930,2025-07-16 15:49:55,1,1,0,0,,user_0625,46,66,M,1,0,27,59385,메트라이프생명,무배당 메트라이프 대장암및소장암진단보험,주계약,500만원,2950,2300,2.30 %,-,-,순수보장,비갱신형,비유니버셜,CM,2024-04-01,1588-9600
imp_002931,2025-06-30 15:53:55,2,1,0,0,,user_0416,77,62,M,1,0,45,68071,라이나생명,(무)THE간편한첫날부터라이나암보험(갱신형),주계약,"1,000만원",7100,7900,2.25 %,-,-,순수보장,갱신형,비유니버셜,TM,2025-04-01,15880058
imp_002932,2025-08-26 13:53:55,1,0,0,0,,user_0444,22,66,M,0,2,27,117725,교보생명,교보통합암보험 (무배당),주계약,"3,000만원",51000,33300,2.50 %,-,-,무해지/저해지환급,비갱신형,비유니버셜,대면채널,2025-04-01,1588-1001
imp_002933,2025-09-18 16:22:55,1,0,0,0,,user_0618,73,48,M,0,0,41,98550,라이나생명,무배당뉴스타트플러스암보험(갱신형)_1형(플러스형),주계약,"3,000만원",10500,19800,2.25 %,-,-,순수보장,갱신형,비유니버셜,TM,2025-01-01,15880058
imp_002934,2025-07-10 14:10:55,1,0,0,0,,user_0127,35,23,F,0,0,11,52530,KDB생명,(무)KDB다이렉트 암보험(해약환급금미지급형Ⅲ),주계약,"1,000만원",10940,7470,2.75 %,-,-,무해지/저해지환급,비갱신형,비유니버셜,CM,2025-04-01,1588-4040
imp_002935,2025-06-21 10:21:55,1,0,0,0,,user_0308,76,32,F,0,0,46,89038,라이나생명,(무)뉴스타트암보험(갱신형),주계약,"3,000만원",21000,24000,2.25 %,-,-,만기환급,갱신형,비유니버셜,TM,2025-01-01,15880058
imp_002936,2025-07-25 09:14:55,4,0,0,0,,user_0054,79,23,M,0,1,29,50828,라이나생명,(무)라이나다이렉트암보험(갱신형),주계약,"3,000만원",10767,13386,2.25 %,-,-,순수보장,갱신형,비유니버셜,CM,2025-01-01,15880058
imp_002937,2025-06-24 08:19:55,3,0,0,0,,user_0352,94,56,F,0,0,36,94109,교보라이프플래닛생명,"(무)교보라플 비갱신암보험(해약환급금 미지급형, 비흡연체)",주계약,"3,000만원",35760,26550,2.50 %,-,-,무해지/저해지환급,비갱신형,비유니버셜,CM,2025-09-01,1566-0999
imp_002938,2025-07-13 09:25:55,2,1,1,0,,user_0791,79,60,F,0,0,43,62689,라이나생명,(무)라이나다이렉트암보험(갱신형),주계약,"3,000만원",10767,13386,2.25 %,-,-,순수보장,갱신형,비유니버셜,CM,2025-01-01,15880058
imp_002939,2025-08-22 13:41:55,6,0,0,0,,user_0641,20,69,M,0,0,43,76082,교보생명,교보간편통합암보험 (무배당),주계약,"3,000만원",68850,46650,2.50 %,-,-,무해지/저해지환급,비갱신형,비유니버셜,대면채널,2025-04-01,1588-1001
imp_002940,2025-07-05 07:14:55,1,0,0,0,,user_0161,52,49,M,0,0,49,122711,KB라이프생명,KB 착한암보험 무배당(해약환급금 미지급형),주계약,"3,000만원",26820,15330,2.50 %,-,-,무해지/저해지환급,비갱신형,비유니버셜,CM,2025-09-01,1588-3374
imp_002941,2025-09-10 11:47:55,2,0,0,0,,user_0914,28,24,M,0,0,48,69560,미래에셋생명,온라인 암보험 무배당 [갱신형],주계약,"3,000만원",6450,7650,2.25 %,-,-,순수보장,갱신형,비유니버셜,CM,2025-06-28,1588-0220
imp_002942,2025-08-16 07:26:55,7,0,0,0,,user_0044,48,49,M,0,0,36,100941,KB라이프생명,KB 생활든든암보험 무배당(갱신형)(일반심사형),주계약,"3,000만원 원",12570,6510,2.50 %,-,-,순수보장,갱신형,비유니버셜,대면채널,2025-09-01,1588-3374
imp_002943,2025-08-23 19:17:55,2,0,0,0,,user_0661,68,47,F,0,1,46,53846,라이나생명,(무)첫날부터라이나암보험(갱신형),주계약,"1,000만원",6500,6600,2.25 %,-,-,순수보장,갱신형,비유니버셜,TM,2025-01-01,15880058
imp_002944,2025-09-15 07:48:55,1,1,0,0,,user_0707,7,36,M,0,0,45,85312,한화생명,한화생명 간편가입 시그니처H암보험 무배당,주계약,500만원,6800,4900,2.75 %,-,-,무해지/저해지환급,비갱신형,비유니버셜,대면채널,2025-09-01,1588-6363
imp_002945,2025-07-08 08:13:55,6,0,0,0,,user_0205,42,59,M,0,0,47,84688,메트라이프생명,무배당 360 암보험(갱신형),주계약,"3,000만원",15000,9900,2.75 %,-,-,순수보장,갱신형,비유니버셜,대면채널,2025-04-01,1588-9600
imp_002946,2025-06-28 13:28:55,7,0,0,0,,user_0087,6,42,F,0,0,29,45231,한화생명,한화생명 간편가입 시그니처H보장보험 무배당,주계약,500만원,6800,4900,2.75 %,-,-,무해지/저해지환급,비갱신형,비유니버셜,대면채널,2025-09-01,1588-6363
imp_002947,2025-07-09 17:41:55,1,0,0,0,,user_0125,45,39,M,0,0,43,96046,메트라이프생명,무배당 메트라이프 위암및식도암진단보험,주계약,500만원,2150,2150,2.30 %,-,-,순수보장,비갱신형,비유니버셜,CM,2024-04-01,1588-9600
imp_002948,2025-08-16 18:30:55,1,0,0,0,,user_0230,32,55,F,0,0,31,119060,KDB생명,(무)암만생각해도 KDB암보험 2.0(해약환급금미지급형Ⅲ),주계약,100만원,1130,780,2.75 %,-,-,무해지/저해지환급,비갱신형,비유니버셜,대면채널  TM,2025-04-01,1588-4040
imp_002949,2025-07-23 07:19:55,6,0,0,0,,user_0371,73,23,F,0,0,48,57518,라이나생명,무배당뉴스타트플러스암보험(갱신형)_1형(플러스형),주계약,"3,000만원",10500,19800,2.25 %,-,-,순수보장,갱신형,비유니버셜,TM,2025-01-01,15880058
imp_002950,2025-07-14 18:24:55,1,1,0,0,,user_0958,38,46,M,1,1,29,148327,DB생명,(무)e로운 암보험(갱신형)(2404),주계약,"3,000만원",14700,20100,3.00 %,-,-,순수보장,갱신형,비유니버셜,CM,2025-09-01,1588-3131
imp_002951,2025-09-14 07:47:55,3,1,0,0,,user_0243,55,62,F,0,1,41,53990,신한라이프생명,신한SOL암보험(무배당),주계약,"3,000만원",33120,24030,2.25 %,-,-,순수보장,비갱신형,비유니버셜,CM,2025-09-01,1588-5580
imp_002952,2025-07-03 10:04:55,7,0,0,0,,user_0842,8,64,F,0,0,43,34731,한화생명,한화생명 시그니처H암보험 무배당,주계약,500만원,5100,3600,2.75 %,-,-,무해지/저해지환급,비갱신형,비유니버셜,대면채널,2025-09-01,1588-6363
imp_002953,2025-08-19 08:50:55,2,0,0,0,,user_0577,28,40,F,0,0,11,95202,미래에셋생명,온라인 암보험 무배당 [갱신형],주계약,"3,000만원",6450,7650,2.25 %,-,-,순수보장,갱신형,비유니버셜,CM,2025-06-28,1588-0220
imp_002954,2025-09-05 13:06:55,3,0,0,0,,user_0334,73,51,M,0,1,31,93733,라이나생명,무배당뉴스타트플러스암보험(갱신형)_1형(플러스형),주계약,"3,000만원",10500,19800,2.25 %,-,-,순수보장,갱신형,비유니버셜,TM,2025-01-01,15880058
imp_002955,2025-08-28 10:27:55,3,0,0,0,,user_0950,82,58,M,1,0,31,91176,AIA생명,(무) 안심되는 초간편 건강보험 (갱신형) 1형(암보장형),주계약,"3,000만원",18300,21900,2.25 %,-,-,순수보장,갱신형,비유니버셜,TM,2025-09-01,1588-9898
imp_002956,2025-09-08 16:32:55,4,0,0,0,,user_0537,38,55,F,0,1,11,83382,DB생명,(무)e로운 암보험(갱신형)(2404),주계약,"3,000만원",14700,20100,3.00 %,-,-,순수보장,갱신형,비유니버셜,CM,2025-09-01,1588-3131
