회사명,상품명,지급금액,가입금액,남자(보험료),여자(보험료),나이,성별,직업,직업 위험도
KB생명,(유)KB생명 프라임 종신보험 (해약환급금 일부지급형Ⅲ) [고액보장-0815],30000000,30000000,108000,98000,38,남자,전기공(고압),고위험
ABL생명,(무)ABL생명 에이스 종신보험 (해약환급금 미지급형) [고액보장-0816],30000000,30000000,99000,88000,55,남자,군인,고위험
메트라이프생명,(유)메트라이프생명 골드 종신보험 (해약환급금 일부지급형Ⅲ) [고액보장-0817],200000000,200000000,747000,723000,40,여자,군인,고위험
교보생명,(무)교보생명 안심 종신보험 (해약환급금 일부지급형Ⅲ) [고액보장-0818],100000000,50000000,276000,237000,48,여자,전기공(고압),고위험
삼성생명,(유)삼성생명 플러스 종신보험 (일반심사형) [고액보장-0819],50000000,500000000,849000,780000,30,남자,벌목공,고위험
삼성생명,(무)삼성생명 안심 종신보험 (해약환급금 미지급형) [고액보장-0820],30000000,300000000,497000,426000,37,여자,요리사,위험
교보생명,(유)교보생명 퍼스트 종신보험 (해약환급금 일부지급형Ⅲ) [고액보장-0821],300000000,50000000,641000,612000,27,여자,주방,위험
푸르덴셜생명,(무)푸르덴셜생명 퍼스트 종신보험 (해약환급금 미지급형) [고액보장-0822],30000000,500000000,865000,834000,48,남자,광부,고위험
교보라이프플래닛생명,(유)교보라이프플래닛생명 베스트 종신보험 (해약환급금 미지급형) [고액보장-0823],500000000,50000000,1094000,1062000,45,남자,택배기사,위험
교보라이프플래닛생명,(무)교보라이프플래닛생명 플러스 종신보험 (해약환급금 미지급형) [고액보장-0824],300000000,100000000,788000,696000,25,남자,건설업,고위험
농협생명,(유)농협생명 신뢰 종신보험 (해약환급금 일부지급형Ⅲ) [고액보장-0825],30000000,50000000,130000,119000,43,남자,건설업,고위험
흥국생명,(무)흥국생명 시그니처 종신보험 (간편심사형) [고액보장-0826],300000000,30000000,640000,610000,34,남자,고소작업자,고위험
교보라이프플래닛생명,(유)교보라이프플래닛생명 골드 종신보험 (일반심사형) [고액보장-0827],100000000,200000000,486000,428000,26,여자,전기공(고압),고위험
한화생명,(무)한화생명 플러스 종신보험 (일반심사형) [고액보장-0828],100000000,300000000,641000,581000,34,남자,생산직,위험
교보생명,(유)교보생명 신뢰 종신보험 (간편심사형) [고액보장-0829],50000000,300000000,548000,495000,58,여자,생산직,위험
메트라이프생명,(무)메트라이프생명 엘리트 종신보험 (해약환급금 일부지급형Ⅲ) [고액보장-0830],30000000,200000000,369000,325000,30,남자,건설업,고위험
흥국생명,(유)흥국생명 엘리트 종신보험 (해약환급금 일부지급형Ⅲ) [고액보장-0831],300000000,50000000,706000,654000,30,여자,주방,위험
흥국생명,(무)흥국생명 엘리트 종신보험 (해약환급금 미지급형) [고액보장-0832],100000000,500000000,952000,827000,36,남자,소방공무원,위험
삼성생명,(유)삼성생명 플러스 종신보험 (간편심사형) [고액보장-0833],500000000,50000000,1063000,1016000,42,남자,군인,고위험
신한라이프,(무)신한라이프 베스트 종신보험 (간편심사형) [고액보장-0834],500000000,30000000,1112000,948000,46,여자,고소작업자,고위험
ABL생명,(유)ABL생명 안심 종신보험 (해약환급금 일부지급형Ⅲ) [고액보장-0835],500000000,30000000,1117000,1085000,34,여자,벌목공,고위험
KB생명,(무)KB생명 에이스 종신보험 (표준체) [고액보장-0836],30000000,200000000,347000,306000,52,여자,고소작업자,고위험
메트라이프생명,(유)메트라이프생명 프라임 종신보험 (표준체) [고액보장-0837],300000000,30000000,686000,671000,32,남자,기술직,위험
푸르덴셜생명,(무)푸르덴셜생명 스마트 종신보험 (간편심사형) [고액보장-0838],200000000,200000000,746000,674000,55,여자,고소작업자,고위험
교보생명,(유)교보생명 스마트 종신보험 (간편심사형) [고액보장-0839],30000000,200000000,358000,324000,53,남자,고소작업자,고위험
삼성생명,(무)삼성생명 시그니처 종신보험 (간편심사형) [고액보장-0840],200000000,30000000,459000,430000,47,남자,잠수부,고위험
KB생명,(유)KB생명 신뢰 종신보험 (해약환급금 일부지급형Ⅲ) [고액보장-0841],100000000,300000000,687000,590000,54,여자,광부,고위험
교보라이프플래닛생명,(무)교보라이프플래닛생명 스마트 종신보험 (표준체) [고액보장-0842],200000000,100000000,539000,520000,42,여자,전기공(고압),고위험
농협생명,(유)농협생명 신뢰 종신보험 (일반심사형) [고액보장-0843],100000000,100000000,345000,314000,40,남자,고소작업자,고위험
ABL생명,(무)ABL생명 안심 종신보험 (일반심사형) [고액보장-0844],50000000,200000000,402000,351000,34,남자,건설업,고위험
교보생명,(유)교보생명 프라임 종신보험 (일반심사형) [고액보장-0845],100000000,200000000,483000,449000,29,남자,고소작업자,고위험
교보생명,(무)교보생명 케어 종신보험 (간편심사형) [고액보장-0846],300000000,30000000,629000,570000,54,남자,공무원,저위험
신한라이프,(유)신한라이프 신뢰 종신보험 (간편심사형) [고액보장-0847],50000000,100000000,243000,213000,59,여자,고소작업자,고위험
ABL생명,(무)ABL생명 플러스 종신보험 (해약환급금 미지급형) [고액보장-0848],30000000,30000000,106000,91000,44,남자,광부,고위험
신한라이프,(유)신한라이프 신뢰 종신보험 (간편심사형) [고액보장-0849],200000000,50000000,470000,447000,53,남자,잠수부,고위험
교보라이프플래닛생명,(무)교보라이프플래닛생명 신뢰 종신보험 (일반심사형) [고액보장-0850],200000000,30000000,458000,442000,25,여자,건설업,고위험
삼성생명,(유)삼성생명 퍼스트 종신보험 (표준체) [고액보장-0851],50000000,50000000,185000,163000,27,여자,군인,고위험
한화생명,(무)한화생명 플러스 종신보험 (일반심사형) [고액보장-0852],500000000,100000000,1181000,1064000,50,남자,광부,고위험
한화생명,(유)한화생명 시그니처 종신보험 (표준체) [고액보장-0853],50000000,30000000,137000,130000,37,남자,고소작업자,고위험
흥국생명,(무)흥국생명 퍼스트 종신보험 (일반심사형) [고액보장-0854],500000000,30000000,1008000,888000,48,여자,고소작업자,고위험
KB생명,(유)KB생명 엘리트 종신보험 (해약환급금 미지급형) [고액보장-0855],30000000,300000000,517000,458000,42,남자,교사,저위험
흥국생명,(무)흥국생명 신뢰 종신보험 (일반심사형) [고액보장-0856],30000000,300000000,485000,436000,55,남자,교사,저위험
KB생명,(유)KB생명 베스트 종신보험 (표준체) [고액보장-0857],200000000,100000000,577000,541000,60,남자,광부,고위험
메트라이프생명,(무)메트라이프생명 퍼스트 종신보험 (표준체) [고액보장-0858],30000000,100000000,216000,192000,45,남자,벌목공,고위험
흥국생명,(유)흥국생명 에이스 종신보험 (표준체) [고액보장-0859],200000000,100000000,579000,547000,41,남자,건설업,고위험
농협생명,(무)농협생명 스마트 종신보험 (해약환급금 미지급형) [고액보장-0860],50000000,30000000,147000,134000,31,남자,위험화학작업자,고위험
농협생명,(유)농협생명 케어 종신보험 (간편심사형) [고액보장-0861],50000000,100000000,236000,231000,50,남자,전기공(고압),고위험
교보라이프플래닛생명,(무)교보라이프플래닛생명 신뢰 종신보험 (해약환급금 미지급형) [고액보장-0862],30000000,30000000,108000,97000,59,여자,건설업,고위험
삼성생명,(유)삼성생명 안심 종신보험 (해약환급금 미지급형) [고액보장-0863],30000000,100000000,223000,217000,54,남자,위험화학작업자,고위험
교보생명,(무)교보생명 시그니처 종신보험 (표준체) [고액보장-0864],300000000,200000000,887000,809000,31,여자,주방,위험
한화생명,(유)한화생명 안심 종신보험 (해약환급금 미지급형) [고액보장-0865],200000000,300000000,850000,815000,42,여자,학생,저위험
ABL생명,(무)ABL생명 시그니처 종신보험 (간편심사형) [고액보장-0866],200000000,30000000,432000,411000,58,남자,전기공(고압),고위험
교보생명,(유)교보생명 에이스 종신보험 (해약환급금 미지급형) [고액보장-0867],300000000,200000000,877000,802000,55,여자,주방,위험
신한라이프,(무)신한라이프 케어 종신보험 (표준체) [고액보장-0868],50000000,300000000,520000,469000,51,남자,사무직,저위험
메트라이프생명,(유)메트라이프생명 퍼스트 종신보험 (간편심사형) [고액보장-0869],200000000,30000000,434000,391000,31,여자,벌목공,고위험
흥국생명,(무)흥국생명 안심 종신보험 (해약환급금 일부지급형Ⅲ) [고액보장-0870],500000000,300000000,1539000,1481000,26,남자,전기공(고압),고위험
KB생명,(유)KB생명 엘리트 종신보험 (해약환급금 일부지급형Ⅲ) [고액보장-0871],50000000,200000000,395000,375000,45,여자,고소작업자,고위험
신한라이프,(무)신한라이프 골드 종신보험 (일반심사형) [고액보장-0872],300000000,50000000,716000,646000,47,여자,교사,저위험
KB생명,(유)KB생명 케어 종신보험 (해약환급금 일부지급형Ⅲ) [고액보장-0873],500000000,500000000,1701000,1616000,40,남자,전기공(고압),고위험
KB생명,(무)KB생명 에이스 종신보험 (표준체) [고액보장-0874],300000000,100000000,740000,694000,60,여자,택배기사,위험
ABL생명,(유)ABL생명 안심 종신보험 (일반심사형) [고액보장-0875],200000000,50000000,450000,408000,31,여자,군인,고위험
KB생명,(무)KB생명 케어 종신보험 (간편심사형) [고액보장-0876],300000000,50000000,689000,663000,49,여자,운전기사,위험
메트라이프생명,(유)메트라이프생명 프라임 종신보험 (일반심사형) [고액보장-0877],50000000,100000000,246000,218000,36,여자,위험화학작업자,고위험
교보생명,(무)교보생명 퍼스트 종신보험 (표준체) [고액보장-0878],200000000,100000000,571000,555000,30,여자,건설업,고위험
ABL생명,(유)ABL생명 골드 종신보험 (간편심사형) [고액보장-0879],50000000,200000000,392000,368000,26,여자,건설업,고위험
삼성생명,(무)삼성생명 에이스 종신보험 (해약환급금 미지급형) [고액보장-0880],100000000,300000000,694000,632000,56,여자,택배기사,위험
신한라이프,(유)신한라이프 프라임 종신보험 (간편심사형) [고액보장-0881],30000000,100000000,204000,180000,45,여자,위험화학작업자,고위험
교보라이프플래닛생명,(무)교보라이프플래닛생명 프라임 종신보험 (해약환급금 일부지급형Ⅲ) [고액보장-0882],300000000,300000000,1099000,958000,34,남자,경찰,위험
푸르덴셜생명,(유)푸르덴셜생명 플러스 종신보험 (간편심사형) [고액보장-0883],200000000,50000000,459000,434000,42,남자,벌목공,고위험
한화생명,(무)한화생명 골드 종신보험 (해약환급금 일부지급형Ⅲ) [고액보장-0884],500000000,500000000,1700000,1529000,55,남자,잠수부,고위험
삼성생명,(유)삼성생명 케어 종신보험 (해약환급금 일부지급형Ⅲ) [고액보장-0885],500000000,50000000,1137000,1095000,44,남자,벌목공,고위험
KB생명,(무)KB생명 골드 종신보험 (해약환급금 미지급형) [고액보장-0886],500000000,200000000,1266000,1180000,40,여자,기술직,위험
삼성생명,(유)삼성생명 베스트 종신보험 (일반심사형) [고액보장-0887],300000000,100000000,788000,734000,54,여자,요리사,위험
푸르덴셜생명,(무)푸르덴셜생명 스마트 종신보험 (표준체) [고액보장-0888],300000000,100000000,782000,678000,51,여자,생산직,위험
흥국생명,(유)흥국생명 베스트 종신보험 (해약환급금 미지급형) [고액보장-0889],300000000,200000000,878000,750000,27,남자,디자이너,저위험
농협생명,(무)농협생명 베스트 종신보험 (해약환급금 일부지급형Ⅲ) [고액보장-0890],30000000,50000000,135000,116000,27,남자,잠수부,고위험
신한라이프,(유)신한라이프 프라임 종신보험 (일반심사형) [고액보장-0891],500000000,30000000,997000,937000,58,남자,전기공(고압),고위험
삼성생명,(무)삼성생명 골드 종신보험 (표준체) [고액보장-0892],50000000,50000000,183000,162000,57,여자,광부,고위험
KB생명,(유)KB생명 퍼스트 종신보험 (일반심사형) [고액보장-0893],30000000,30000000,105000,95000,40,남자,위험화학작업자,고위험
KB생명,(무)KB생명 엘리트 종신보험 (간편심사형) [고액보장-0894],100000000,30000000,233000,217000,48,남자,고소작업자,고위험
