보험회사명,상품명,유지기간,납입보험료,계약자적립액,적립률,해약환급금,계약자적립액,적립률,해약환급금,최저보증이율,현재공시이율,평균공시이율,확정이율,사업비율,위험보장,확정이율,현재공시이율,최저보증이율,가입유형,유니버셜여부,납입방법,판매채널,판매일자,특이사항,대표번호
메트라이프생명,무배당 The Best Choice 연금보험II_2종(쿠폰형),5,"50,000,000 원","50,430,613 원",100.86 %,"50,430,613 원","50,430,613 원",100.86 %,"50,430,613 원",0.80 %,0.86 %,0.87 %,-,5.70 %,0.0038 %,-,2.55 %,0.7,거치,비유니버셜,일시납,방카슈랑스,2025-04-01,"1. 가입나이: 0세 ~ 80세, 납입기간 : 일시납 2. 가입한도: 1,000만원 ~ 50억원 3. 보험기간 - 연금지급 개시 전 보험기간: 계약일로부터 연금지급 개시나이 계약해당일의 전일까지 - 연금지급 개시 후 보험기간  * 종신연금형, 상속연금형 : 연금지급 개시나이 계약해당일부터 종신까지  * 확정연금형 : 연금지급 개시나이 계약해당일부터 최종연금지급일까지 4. 보험료 및 해약환급금 기준: 남(여), 55세,60세연금개시, 일시납, 기본보험료 5,000만원  계약자적립액 및 해약환급금은 2025년 9월 현재 공시이율인 2.55%를 기준으로 예시하였으며, 공시이율의 변화에 따라 실제 계약자적립액 및 해약환급금은 더 작을 수 있습니다. 5. 특이사항 - 이 보험계약은 보험가입시점의 공시이율을 이율확정기간(5년)동안 보장하여 드립니다. - 이 보험계약은 보험가입시점부터 1년간 0.8%의 초년도 보너스 적립이율을 적용합니다. - 이율확정기간 중 해지하는 경우에는 시장가격조정률(MVA)을 적용하여 해약환급금을 계산합니다. - 이율확정기간 중 선택하신 쿠폰지급기간 동안 매월 또는 매년 계약해당일에 일정액의 쿠폰지급금이 지급되도록 설계된 상품입니다. 다만, 쿠폰지급금을 연금지급 개시시점까지 지급받지 않은 경우 연금개시시점에 일시금으로 지급하여 드립니다.",1588-9600
메트라이프생명,무배당 The Best Choice 연금보험II_2종(거치형),1,"50,000,000 원","50,165,397 원",100.33 %,"49,198,847 원","50,165,715 원",100.33 %,"49,199,159 원",-2.17 %,0.33 %,0.53 %,-,2.95 %,0.0008 %,-,2.55 %,0.7,거치,비유니버셜,일시납,방카슈랑스,2025-04-01,"1. 가입나이: 0세 ~ 80세, 납입기간 : 일시납 2. 가입한도: 1,000만원 ~ 50억원 3. 보험기간 - 연금지급 개시 전 보험기간: 계약일로부터 연금지급 개시나이 계약해당일의 전일까지 - 연금지급 개시 후 보험기간  * 종신연금형, 상속연금형 : 연금지급 개시나이 계약해당일부터 종신까지  * 확정연금형 : 연금지급 개시나이 계약해당일부터 최종연금지급일까지 4. 보험료 및 해약환급금 기준: 남(여), 55세,60세연금개시, 일시납, 기본보험료 5,000만원  계약자적립액 및 해약환급금은 2025년 9월 현재 공시이율인 2.55%를 기준으로 예시하였으며, 공시이율의 변화에 따라 실제 계약자적립액 및 해약환급금은 더 작을 수 있습니다. 5. 특이사항 - 이 보험계약은 보험가입시점의 공시이율을 이율확정기간(5년)동안 보장하여 드립니다. - 이 보험계약은 보험가입시점부터 1년간 0.8%의 초년도 보너스 적립이율을 적용합니다. - 이율확정기간 중 해지하는 경우에는 시장가격조정률(MVA)을 적용하여 해약환급금을 계산합니다.",1588-9600
메트라이프생명,무배당 The Best Choice 연금보험II_2종(거치형),2,"50,000,000 원","50,963,550 원",101.93 %,"50,225,316 원","50,964,192 원",101.93 %,"50,225,948 원",-3.11 %,1.93 %,2.33 %,-,3.90 %,0.0023 %,-,2.55 %,0.7,거치,비유니버셜,일시납,방카슈랑스,2025-04-01,"1. 가입나이: 0세 ~ 80세, 납입기간 : 일시납 2. 가입한도: 1,000만원 ~ 50억원 3. 보험기간 - 연금지급 개시 전 보험기간: 계약일로부터 연금지급 개시나이 계약해당일의 전일까지 - 연금지급 개시 후 보험기간  * 종신연금형, 상속연금형 : 연금지급 개시나이 계약해당일부터 종신까지  * 확정연금형 : 연금지급 개시나이 계약해당일부터 최종연금지급일까지 4. 보험료 및 해약환급금 기준: 남(여), 55세,60세연금개시, 일시납, 기본보험료 5,000만원  계약자적립액 및 해약환급금은 2025년 9월 현재 공시이율인 2.55%를 기준으로 예시하였으며, 공시이율의 변화에 따라 실제 계약자적립액 및 해약환급금은 더 작을 수 있습니다. 5. 특이사항 - 이 보험계약은 보험가입시점의 공시이율을 이율확정기간(5년)동안 보장하여 드립니다. - 이 보험계약은 보험가입시점부터 1년간 0.8%의 초년도 보너스 적립이율을 적용합니다. - 이율확정기간 중 해지하는 경우에는 시장가격조정률(MVA)을 적용하여 해약환급금을 계산합니다.",1588-9600
메트라이프생명,무배당 The Best Choice 연금보험II_2종(거치형),3,"50,000,000 원","51,958,587 원",103.92 %,"51,455,603 원","51,959,562 원",103.92 %,"51,456,568 원",-3.71 %,3.92 %,4.53 %,-,4.50 %,0.0038 %,-,2.55 %,0.7,거치,비유니버셜,일시납,방카슈랑스,2025-04-01,"1. 가입나이: 0세 ~ 80세, 납입기간 : 일시납 2. 가입한도: 1,000만원 ~ 50억원 3. 보험기간 - 연금지급 개시 전 보험기간: 계약일로부터 연금지급 개시나이 계약해당일의 전일까지 - 연금지급 개시 후 보험기간  * 종신연금형, 상속연금형 : 연금지급 개시나이 계약해당일부터 종신까지  * 확정연금형 : 연금지급 개시나이 계약해당일부터 최종연금지급일까지 4. 보험료 및 해약환급금 기준: 남(여), 55세,60세연금개시, 일시납, 기본보험료 5,000만원  계약자적립액 및 해약환급금은 2025년 9월 현재 공시이율인 2.55%를 기준으로 예시하였으며, 공시이율의 변화에 따라 실제 계약자적립액 및 해약환급금은 더 작을 수 있습니다. 5. 특이사항 - 이 보험계약은 보험가입시점의 공시이율을 이율확정기간(5년)동안 보장하여 드립니다. - 이 보험계약은 보험가입시점부터 1년간 0.8%의 초년도 보너스 적립이율을 적용합니다. - 이율확정기간 중 해지하는 경우에는 시장가격조정률(MVA)을 적용하여 해약환급금을 계산합니다.",1588-9600
메트라이프생명,무배당 The Best Choice 연금보험II_2종(거치형),4,"50,000,000 원","52,978,998 원",105.96 %,"52,721,943 원","52,980,314 원",105.96 %,"52,723,253 원",-4.31 %,5.96 %,6.80 %,-,5.10 %,0.0068 %,-,2.55 %,0.7,거치,비유니버셜,일시납,방카슈랑스,2025-04-01,"1. 가입나이: 0세 ~ 80세, 납입기간 : 일시납 2. 가입한도: 1,000만원 ~ 50억원 3. 보험기간 - 연금지급 개시 전 보험기간: 계약일로부터 연금지급 개시나이 계약해당일의 전일까지 - 연금지급 개시 후 보험기간  * 종신연금형, 상속연금형 : 연금지급 개시나이 계약해당일부터 종신까지  * 확정연금형 : 연금지급 개시나이 계약해당일부터 최종연금지급일까지 4. 보험료 및 해약환급금 기준: 남(여), 55세,60세연금개시, 일시납, 기본보험료 5,000만원  계약자적립액 및 해약환급금은 2025년 9월 현재 공시이율인 2.55%를 기준으로 예시하였으며, 공시이율의 변화에 따라 실제 계약자적립액 및 해약환급금은 더 작을 수 있습니다. 5. 특이사항 - 이 보험계약은 보험가입시점의 공시이율을 이율확정기간(5년)동안 보장하여 드립니다. - 이 보험계약은 보험가입시점부터 1년간 0.8%의 초년도 보너스 적립이율을 적용합니다. - 이율확정기간 중 해지하는 경우에는 시장가격조정률(MVA)을 적용하여 해약환급금을 계산합니다.",1588-9600
메트라이프생명,무배당 The Best Choice 연금보험II_2종(거치형),5,"50,000,000 원","54,025,429 원",108.05 %,"54,025,429 원","54,027,095 원",108.05 %,"54,027,095 원",-4.92 %,8.05 %,9.12 %,-,5.70 %,0.0113 %,-,2.55 %,0.7,거치,비유니버셜,일시납,방카슈랑스,2025-04-01,"1. 가입나이: 0세 ~ 80세, 납입기간 : 일시납 2. 가입한도: 1,000만원 ~ 50억원 3. 보험기간 - 연금지급 개시 전 보험기간: 계약일로부터 연금지급 개시나이 계약해당일의 전일까지 - 연금지급 개시 후 보험기간  * 종신연금형, 상속연금형 : 연금지급 개시나이 계약해당일부터 종신까지  * 확정연금형 : 연금지급 개시나이 계약해당일부터 최종연금지급일까지 4. 보험료 및 해약환급금 기준: 남(여), 55세,60세연금개시, 일시납, 기본보험료 5,000만원  계약자적립액 및 해약환급금은 2025년 9월 현재 공시이율인 2.55%를 기준으로 예시하였으며, 공시이율의 변화에 따라 실제 계약자적립액 및 해약환급금은 더 작을 수 있습니다. 5. 특이사항 - 이 보험계약은 보험가입시점의 공시이율을 이율확정기간(5년)동안 보장하여 드립니다. - 이 보험계약은 보험가입시점부터 1년간 0.8%의 초년도 보너스 적립이율을 적용합니다. - 이율확정기간 중 해지하는 경우에는 시장가격조정률(MVA)을 적용하여 해약환급금을 계산합니다.",1588-9600
메트라이프생명,무배당 e달러연금보험 Q ii,1,"3,600 USD","3,456 USD",96.00 %,"3,456 USD","3,456 USD",96.00 %,"3,456 USD",-5.86 %,-4.00 %,-4.97 %,-,6.35 %,0.0040 %,-,4.66 %,연복리1.0(5년 이내)/ 0.7(5년 초과),적립,비유니버셜,월납,방카슈랑스,2024-04-01,"1. 가입나이: 0~80세(납입기간에 따라 상이) 2. 가입한도: 2, 3년납 1,500달러 이상/ 5년납 이상 150달러 이상 3. 보험기간 - 연금지급 개시 전 보험기간: 계약일로부터 연금지급 개시나이 계약해당일의 전일까지 - 연금지급 개시 후 보험기간  * 종신연금형, 상속연금형 : 연금지급 개시나이 계약해당일부터 종신까지  * 확정연금형 : 연금지급 개시나이 계약해당일부터 최종연금지급일까지 4. 연금지급 개시나이: 2, 3, 5년납: (가입나이+10세) ~ 90세/ 10년납: (가입나이+11세) ~ 90세 5. 보험료 및 해약환급금 기준: 월납, 가산형, 기본보험료 300달러, 남/여 40세, 10년납, 단위: 달러(센트미만 절사)  계약자적립액 및 해약환급금은 '25년 7월 현재 공시이율(4.66%) 기준으로 작성하였으며, 공시이율 변동에 따라 실제 계약자 적립액 및 해약환급금은 변경될 수 있음",1588-9600
메트라이프생명,무배당 e달러연금보험 Q ii,3,"10,800 USD","10,859 USD",100.55 %,"10,859 USD","10,860 USD",100.56 %,"10,860 USD",-4.91 %,0.55 %,-2.32 %,-,6.35 %,0.0040 %,-,4.66 %,연복리1.0(5년 이내)/ 0.7(5년 초과),적립,비유니버셜,월납,방카슈랑스,2024-04-01,"1. 가입나이: 0~80세(납입기간에 따라 상이) 2. 가입한도: 2, 3년납 1,500달러 이상/ 5년납 이상 150달러 이상 3. 보험기간 - 연금지급 개시 전 보험기간: 계약일로부터 연금지급 개시나이 계약해당일의 전일까지 - 연금지급 개시 후 보험기간  * 종신연금형, 상속연금형 : 연금지급 개시나이 계약해당일부터 종신까지  * 확정연금형 : 연금지급 개시나이 계약해당일부터 최종연금지급일까지 4. 연금지급 개시나이: 2, 3, 5년납: (가입나이+10세) ~ 90세/ 10년납: (가입나이+11세) ~ 90세 5. 보험료 및 해약환급금 기준: 월납, 가산형, 기본보험료 300달러, 남/여 40세, 10년납, 단위: 달러(센트미만 절사)  계약자적립액 및 해약환급금은 '25년 7월 현재 공시이율(4.66%) 기준으로 작성하였으며, 공시이율 변동에 따라 실제 계약자 적립액 및 해약환급금은 변경될 수 있음",1588-9600
메트라이프생명,무배당 e달러연금보험 Q ii,5,"18,000 USD","18,969 USD",105.38 %,"18,969 USD","18,969 USD",105.38 %,"18,969 USD",-3.95 %,5.38 %,0.41 %,-,6.35 %,0.0040 %,-,4.66 %,연복리1.0(5년 이내)/ 0.7(5년 초과),적립,비유니버셜,월납,방카슈랑스,2024-04-01,"1. 가입나이: 0~80세(납입기간에 따라 상이) 2. 가입한도: 2, 3년납 1,500달러 이상/ 5년납 이상 150달러 이상 3. 보험기간 - 연금지급 개시 전 보험기간: 계약일로부터 연금지급 개시나이 계약해당일의 전일까지 - 연금지급 개시 후 보험기간  * 종신연금형, 상속연금형 : 연금지급 개시나이 계약해당일부터 종신까지  * 확정연금형 : 연금지급 개시나이 계약해당일부터 최종연금지급일까지 4. 연금지급 개시나이: 2, 3, 5년납: (가입나이+10세) ~ 90세/ 10년납: (가입나이+11세) ~ 90세 5. 보험료 및 해약환급금 기준: 월납, 가산형, 기본보험료 300달러, 남/여 40세, 10년납, 단위: 달러(센트미만 절사)  계약자적립액 및 해약환급금은 '25년 7월 현재 공시이율(4.66%) 기준으로 작성하였으며, 공시이율 변동에 따라 실제 계약자 적립액 및 해약환급금은 변경될 수 있음",1588-9600
메트라이프생명,무배당 e달러연금보험 Q ii,7,"25,200 USD","27,852 USD",110.52 %,"27,852 USD","27,853 USD",110.53 %,"27,853 USD",-3.48 %,10.52 %,3.25 %,-,6.35 %,0.0040 %,-,4.66 %,연복리1.0(5년 이내)/ 0.7(5년 초과),적립,비유니버셜,월납,방카슈랑스,2024-04-01,"1. 가입나이: 0~80세(납입기간에 따라 상이) 2. 가입한도: 2, 3년납 1,500달러 이상/ 5년납 이상 150달러 이상 3. 보험기간 - 연금지급 개시 전 보험기간: 계약일로부터 연금지급 개시나이 계약해당일의 전일까지 - 연금지급 개시 후 보험기간  * 종신연금형, 상속연금형 : 연금지급 개시나이 계약해당일부터 종신까지  * 확정연금형 : 연금지급 개시나이 계약해당일부터 최종연금지급일까지 4. 연금지급 개시나이: 2, 3, 5년납: (가입나이+10세) ~ 90세/ 10년납: (가입나이+11세) ~ 90세 5. 보험료 및 해약환급금 기준: 월납, 가산형, 기본보험료 300달러, 남/여 40세, 10년납, 단위: 달러(센트미만 절사)  계약자적립액 및 해약환급금은 '25년 7월 현재 공시이율(4.66%) 기준으로 작성하였으며, 공시이율 변동에 따라 실제 계약자 적립액 및 해약환급금은 변경될 수 있음",1588-9600
메트라이프생명,무배당 e달러연금보험 Q ii,10,"36,000 USD","43,834 USD",121.76 %,"43,834 USD","43,835 USD",121.76 %,"43,835 USD",0.21 %,21.76 %,10.57 %,-,5.05 %,0.0040 %,-,4.66 %,연복리1.0(5년 이내)/ 0.7(5년 초과),적립,비유니버셜,월납,방카슈랑스,2024-04-01,"1. 가입나이: 0~80세(납입기간에 따라 상이) 2. 가입한도: 2, 3년납 1,500달러 이상/ 5년납 이상 150달러 이상 3. 보험기간 - 연금지급 개시 전 보험기간: 계약일로부터 연금지급 개시나이 계약해당일의 전일까지 - 연금지급 개시 후 보험기간  * 종신연금형, 상속연금형 : 연금지급 개시나이 계약해당일부터 종신까지  * 확정연금형 : 연금지급 개시나이 계약해당일부터 최종연금지급일까지 4. 연금지급 개시나이: 2, 3, 5년납: (가입나이+10세) ~ 90세/ 10년납: (가입나이+11세) ~ 90세 5. 보험료 및 해약환급금 기준: 월납, 가산형, 기본보험료 300달러, 남/여 40세, 10년납, 단위: 달러(센트미만 절사)  계약자적립액 및 해약환급금은 '25년 7월 현재 공시이율(4.66%) 기준으로 작성하였으며, 공시이율 변동에 따라 실제 계약자 적립액 및 해약환급금은 변경될 수 있음",1588-9600
메트라이프생명,무배당 e달러연금보험 Q ii,15,"36,000 USD","54,698 USD",151.94 %,"54,698 USD","54,702 USD",151.95 %,"54,702 USD",2.90 %,51.94 %,25.71 %,-,5.90 %,0.0093 %,-,4.66 %,연복리1.0(5년 이내)/ 0.7(5년 초과),적립,비유니버셜,월납,방카슈랑스,2024-04-01,"1. 가입나이: 0~80세(납입기간에 따라 상이) 2. 가입한도: 2, 3년납 1,500달러 이상/ 5년납 이상 150달러 이상 3. 보험기간 - 연금지급 개시 전 보험기간: 계약일로부터 연금지급 개시나이 계약해당일의 전일까지 - 연금지급 개시 후 보험기간  * 종신연금형, 상속연금형 : 연금지급 개시나이 계약해당일부터 종신까지  * 확정연금형 : 연금지급 개시나이 계약해당일부터 최종연금지급일까지 4. 연금지급 개시나이: 2, 3, 5년납: (가입나이+10세) ~ 90세/ 10년납: (가입나이+11세) ~ 90세 5. 보험료 및 해약환급금 기준: 월납, 가산형, 기본보험료 300달러, 남/여 40세, 10년납, 단위: 달러(센트미만 절사)  계약자적립액 및 해약환급금은 '25년 7월 현재 공시이율(4.66%) 기준으로 작성하였으며, 공시이율 변동에 따라 실제 계약자 적립액 및 해약환급금은 변경될 수 있음",1588-9600
